"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Rhode Island"	"44"	"2009"	"2009"	"Male"	"M"	105	508882	20.6
	"Rhode Island"	"44"	"2010"	"2010"	"Female"	"F"	62	544167	11.4
	"Rhode Island"	"44"	"2010"	"2010"	"Male"	"M"	105	508400	20.7
	"Rhode Island"	"44"	"2011"	"2011"	"Female"	"F"	78	543055	14.4
	"Rhode Island"	"44"	"2011"	"2011"	"Male"	"M"	112	508247	22.0
	"Rhode Island"	"44"	"2012"	"2012"	"Female"	"F"	66	542016	12.2
	"Rhode Island"	"44"	"2012"	"2012"	"Male"	"M"	130	508276	25.6
	"Rhode Island"	"44"	"2013"	"2013"	"Female"	"F"	76	542084	14.0
	"Rhode Island"	"44"	"2013"	"2013"	"Male"	"M"	165	509427	32.4
	"Rhode Island"	"44"	"2014"	"2014"	"Female"	"F"	75	543810	13.8
	"Rhode Island"	"44"	"2014"	"2014"	"Male"	"M"	172	511363	33.6
	"Rhode Island"	"44"	"2015"	"2015"	"Female"	"F"	95	544349	17.5
	"Rhode Island"	"44"	"2015"	"2015"	"Male"	"M"	215	511949	42.0
	"South Carolina"	"45"	"1999"	"1999"	"Female"	"F"	48	2045606	2.3
	"South Carolina"	"45"	"1999"	"1999"	"Male"	"M"	99	1929076	5.1
	"South Carolina"	"45"	"2000"	"2000"	"Female"	"F"	91	2063083	4.4
	"South Carolina"	"45"	"2000"	"2000"	"Male"	"M"	167	1948929	8.6
	"South Carolina"	"45"	"2001"	"2001"	"Female"	"F"	89	2089963	4.3
	"South Carolina"	"45"	"2001"	"2001"	"Male"	"M"	153	1975032	7.7
	"South Carolina"	"45"	"2002"	"2002"	"Female"	"F"	74	2111069	3.5
	"South Carolina"	"45"	"2002"	"2002"	"Male"	"M"	143	1996726	7.2
	"South Carolina"	"45"	"2003"	"2003"	"Female"	"F"	106	2133967	5.0
	"South Carolina"	"45"	"2003"	"2003"	"Male"	"M"	181	2016330	9.0
	"South Carolina"	"45"	"2004"	"2004"	"Female"	"F"	148	2162305	6.8
	"South Carolina"	"45"	"2004"	"2004"	"Male"	"M"	208	2048616	10.2
	"South Carolina"	"45"	"2005"	"2005"	"Female"	"F"	176	2192345	8.0
	"South Carolina"	"45"	"2005"	"2005"	"Male"	"M"	251	2077805	12.1
	"South Carolina"	"45"	"2006"	"2006"	"Female"	"F"	252	2237655	11.3
	"South Carolina"	"45"	"2006"	"2006"	"Male"	"M"	302	2120192	14.2
	"South Carolina"	"45"	"2007"	"2007"	"Female"	"F"	244	2280792	10.7
	"South Carolina"	"45"	"2007"	"2007"	"Male"	"M"	301	2163318	13.9
	"South Carolina"	"45"	"2008"	"2008"	"Female"	"F"	257	2325047	11.1
	"South Carolina"	"45"	"2008"	"2008"	"Male"	"M"	308	2203949	14.0
	"South Carolina"	"45"	"2009"	"2009"	"Female"	"F"	284	2357030	12.0
	"South Carolina"	"45"	"2009"	"2009"	"Male"	"M"	331	2232842	14.8
	"South Carolina"	"45"	"2010"	"2010"	"Female"	"F"	309	2375263	13.0
	"South Carolina"	"45"	"2010"	"2010"	"Male"	"M"	369	2250101	16.4
	"South Carolina"	"45"	"2011"	"2011"	"Female"	"F"	281	2402602	11.7
	"South Carolina"	"45"	"2011"	"2011"	"Male"	"M"	337	2276628	14.8
	"South Carolina"	"45"	"2012"	"2012"	"Female"	"F"	274	2426510	11.3
	"South Carolina"	"45"	"2012"	"2012"	"Male"	"M"	313	2297213	13.6
	"South Carolina"	"45"	"2013"	"2013"	"Female"	"F"	284	2451720	11.6
	"South Carolina"	"45"	"2013"	"2013"	"Male"	"M"	336	2323119	14.5
	"South Carolina"	"45"	"2014"	"2014"	"Female"	"F"	327	2483088	13.2
	"South Carolina"	"45"	"2014"	"2014"	"Male"	"M"	374	2349394	15.9
	"South Carolina"	"45"	"2015"	"2015"	"Female"	"F"	333	2517178	13.2
	"South Carolina"	"45"	"2015"	"2015"	"Male"	"M"	428	2378968	18.0
	"South Dakota"	"46"	"1999"	"1999"	"Female"	"F"	Suppressed	378500	Suppressed
	"South Dakota"	"46"	"1999"	"1999"	"Male"	"M"	11	371912	Unreliable
	"South Dakota"	"46"	"2000"	"2000"	"Female"	"F"	Suppressed	380286	Suppressed
	"South Dakota"	"46"	"2000"	"2000"	"Male"	"M"	12	374558	Unreliable
	"South Dakota"	"46"	"2001"	"2001"	"Female"	"F"	10	381537	Unreliable
	"South Dakota"	"46"	"2001"	"2001"	"Male"	"M"	14	376435	Unreliable
	"South Dakota"	"46"	"2002"	"2002"	"Female"	"F"	Suppressed	382328	Suppressed
	"South Dakota"	"46"	"2002"	"2002"	"Male"	"M"	14	377692	Unreliable
	"South Dakota"	"46"	"2003"	"2003"	"Female"	"F"	17	383633	Unreliable
	"South Dakota"	"46"	"2003"	"2003"	"Male"	"M"	Suppressed	380096	Suppressed
	"South Dakota"	"46"	"2004"	"2004"	"Female"	"F"	23	386677	5.9
	"South Dakota"	"46"	"2004"	"2004"	"Male"	"M"	20	383719	5.2
	"South Dakota"	"46"	"2005"	"2005"	"Female"	"F"	17	389021	Unreliable
	"South Dakota"	"46"	"2005"	"2005"	"Male"	"M"	23	386472	6.0
	"South Dakota"	"46"	"2006"	"2006"	"Female"	"F"	20	392420	5.1
	"South Dakota"	"46"	"2006"	"2006"	"Male"	"M"	17	390613	Unreliable
	"South Dakota"	"46"	"2007"	"2007"	"Female"	"F"	16	396650	Unreliable
	"South Dakota"	"46"	"2007"	"2007"	"Male"	"M"	16	394973	Unreliable
	"South Dakota"	"46"	"2008"	"2008"	"Female"	"F"	22	400236	5.5
	"South Dakota"	"46"	"2008"	"2008"	"Male"	"M"	32	398888	8.0
	"South Dakota"	"46"	"2009"	"2009"	"Female"	"F"	23	403198	5.7
	"South Dakota"	"46"	"2009"	"2009"	"Male"	"M"	26	403869	6.4
	"South Dakota"	"46"	"2010"	"2010"	"Female"	"F"	21	406799	5.2
	"South Dakota"	"46"	"2010"	"2010"	"Male"	"M"	24	407381	5.9
	"South Dakota"	"46"	"2011"	"2011"	"Female"	"F"	26	410905	6.3
	"South Dakota"	"46"	"2011"	"2011"	"Male"	"M"	31	413177	7.5
	"South Dakota"	"46"	"2012"	"2012"	"Female"	"F"	20	415038	4.8
	"South Dakota"	"46"	"2012"	"2012"	"Male"	"M"	22	418316	5.3
	"South Dakota"	"46"	"2013"	"2013"	"Female"	"F"	29	420499	6.9
	"South Dakota"	"46"	"2013"	"2013"	"Male"	"M"	26	424378	6.1
	"South Dakota"	"46"	"2014"	"2014"	"Female"	"F"	33	423862	7.8
	"South Dakota"	"46"	"2014"	"2014"	"Male"	"M"	30	429313	7.0
	"South Dakota"	"46"	"2015"	"2015"	"Female"	"F"	31	426493	7.3
	"South Dakota"	"46"	"2015"	"2015"	"Male"	"M"	34	431976	7.9
	"Tennessee"	"47"	"1999"	"1999"	"Female"	"F"	132	2897466	4.6
	"Tennessee"	"47"	"1999"	"1999"	"Male"	"M"	212	2741240	7.7
	"Tennessee"	"47"	"2000"	"2000"	"Female"	"F"	155	2919008	5.3
	"Tennessee"	"47"	"2000"	"2000"	"Male"	"M"	242	2770275	8.7
	"Tennessee"	"47"	"2001"	"2001"	"Female"	"F"	165	2948421	5.6
	"Tennessee"	"47"	"2001"	"2001"	"Male"	"M"	259	2802368	9.2
	"Tennessee"	"47"	"2002"	"2002"	"Female"	"F"	218	2971873	7.3
	"Tennessee"	"47"	"2002"	"2002"	"Male"	"M"	273	2824045	9.7
	"Tennessee"	"47"	"2003"	"2003"	"Female"	"F"	288	3000983	9.6
	"Tennessee"	"47"	"2003"	"2003"	"Male"	"M"	374	2846829	13.1
	"Tennessee"	"47"	"2004"	"2004"	"Female"	"F"	329	3027931	10.9
	"Tennessee"	"47"	"2004"	"2004"	"Male"	"M"	434	2882878	15.1
	"Tennessee"	"47"	"2005"	"2005"	"Female"	"F"	378	3068439	12.3
	"Tennessee"	"47"	"2005"	"2005"	"Male"	"M"	494	2922618	16.9
	"Tennessee"	"47"	"2006"	"2006"	"Female"	"F"	414	3121455	13.3
	"Tennessee"	"47"	"2006"	"2006"	"Male"	"M"	561	2967311	18.9
	"Tennessee"	"47"	"2007"	"2007"	"Female"	"F"	416	3162280	13.2
	"Tennessee"	"47"	"2007"	"2007"	"Male"	"M"	569	3013447	18.9
	"Tennessee"	"47"	"2008"	"2008"	"Female"	"F"	405	3203115	12.6
	"Tennessee"	"47"	"2008"	"2008"	"Male"	"M"	533	3044296	17.5
	"Tennessee"	"47"	"2009"	"2009"	"Female"	"F"	406	3231769	12.6
	"Tennessee"	"47"	"2009"	"2009"	"Male"	"M"	556	3074250	18.1
	"Tennessee"	"47"	"2010"	"2010"	"Female"	"F"	429	3252601	13.2
	"Tennessee"	"47"	"2010"	"2010"	"Male"	"M"	651	3093504	21.0
	"Tennessee"	"47"	"2011"	"2011"	"Female"	"F"	458	3282422	14.0
	"Tennessee"	"47"	"2011"	"2011"	"Male"	"M"	632	3120931	20.3
	"Tennessee"	"47"	"2012"	"2012"	"Female"	"F"	516	3307480	15.6
	"Tennessee"	"47"	"2012"	"2012"	"Male"	"M"	615	3148763	19.5
	"Tennessee"	"47"	"2013"	"2013"	"Female"	"F"	539	3328884	16.2
	"Tennessee"	"47"	"2013"	"2013"	"Male"	"M"	648	3167094	20.5
	"Tennessee"	"47"	"2014"	"2014"	"Female"	"F"	550	3357172	16.4
	"Tennessee"	"47"	"2014"	"2014"	"Male"	"M"	719	3192180	22.5
	"Tennessee"	"47"	"2015"	"2015"	"Female"	"F"	641	3382838	18.9
	"Tennessee"	"47"	"2015"	"2015"	"Male"	"M"	816	3217461	25.4
	"Texas"	"48"	"1999"	"1999"	"Female"	"F"	388	10360202	3.7
	"Texas"	"48"	"1999"	"1999"	"Male"	"M"	699	10198018	6.9
	"Texas"	"48"	"2000"	"2000"	"Female"	"F"	390	10498910	3.7
	"Texas"	"48"	"2000"	"2000"	"Male"	"M"	631	10352910	6.1
	"Texas"	"48"	"2001"	"2001"	"Female"	"F"	518	10731190	4.8
	"Texas"	"48"	"2001"	"2001"	"Male"	"M"	856	10588432	8.1
	"Texas"	"48"	"2002"	"2002"	"Female"	"F"	620	10914653	5.7
	"Texas"	"48"	"2002"	"2002"	"Male"	"M"	978	10775672	9.1
	"Texas"	"48"	"2003"	"2003"	"Female"	"F"	662	11095953	6.0
	"Texas"	"48"	"2003"	"2003"	"Male"	"M"	1091	10934978	10.0
	"Texas"	"48"	"2004"	"2004"	"Female"	"F"	674	11278402	6.0
	"Texas"	"48"	"2004"	"2004"	"Male"	"M"	1139	11115621	10.2
	"Texas"	"48"	"2005"	"2005"	"Female"	"F"	722	11470439	6.3
	"Texas"	"48"	"2005"	"2005"	"Male"	"M"	1188	11307684	10.5
	"Texas"	"48"	"2006"	"2006"	"Female"	"F"	791	11771243	6.7
	"Texas"	"48"	"2006"	"2006"	"Male"	"M"	1400	11588337	12.1
	"Texas"	"48"	"2007"	"2007"	"Female"	"F"	841	12010572	7.0
	"Texas"	"48"	"2007"	"2007"	"Male"	"M"	1353	11821411	11.4
	"Texas"	"48"	"2008"	"2008"	"Female"	"F"	784	12249936	6.4
	"Texas"	"48"	"2008"	"2008"	"Male"	"M"	1269	12059103	10.5
	"Texas"	"48"	"2009"	"2009"	"Female"	"F"	935	12500150	7.5
	"Texas"	"48"	"2009"	"2009"	"Male"	"M"	1474	12301611	12.0
	"Texas"	"48"	"2010"	"2010"	"Female"	"F"	1004	12673281	7.9
	"Texas"	"48"	"2010"	"2010"	"Male"	"M"	1395	12472280	11.2
	"Texas"	"48"	"2011"	"2011"	"Female"	"F"	1003	12932239	7.8
	"Texas"	"48"	"2011"	"2011"	"Male"	"M"	1586	12742442	12.4
	"Texas"	"48"	"2012"	"2012"	"Female"	"F"	947	13111469	7.2
	"Texas"	"48"	"2012"	"2012"	"Male"	"M"	1500	12947734	11.6
	"Texas"	"48"	"2013"	"2013"	"Female"	"F"	983	13301191	7.4
	"Texas"	"48"	"2013"	"2013"	"Male"	"M"	1463	13147002	11.1
	"Texas"	"48"	"2014"	"2014"	"Female"	"F"	1064	13574572	7.8
	"Texas"	"48"	"2014"	"2014"	"Male"	"M"	1537	13382386	11.5
	"Texas"	"48"	"2015"	"2015"	"Female"	"F"	1027	13831324	7.4
	"Texas"	"48"	"2015"	"2015"	"Male"	"M"	1561	13637790	11.4
	"Utah"	"49"	"1999"	"1999"	"Female"	"F"	59	1100167	5.4
	"Utah"	"49"	"1999"	"1999"	"Male"	"M"	146	1103315	13.2
	"Utah"	"49"	"2000"	"2000"	"Female"	"F"	71	1114138	6.4
	"Utah"	"49"	"2000"	"2000"	"Male"	"M"	139	1119031	12.4
	"Utah"	"49"	"2001"	"2001"	"Female"	"F"	82	1139182	7.2
	"Utah"	"49"	"2001"	"2001"	"Male"	"M"	127	1144533	11.1
	"Utah"	"49"	"2002"	"2002"	"Female"	"F"	119	1158853	10.3
	"Utah"	"49"	"2002"	"2002"	"Male"	"M"	169	1165962	14.5
	"Utah"	"49"	"2003"	"2003"	"Female"	"F"	146	1175867	12.4
	"Utah"	"49"	"2003"	"2003"	"Male"	"M"	207	1184270	17.5
	"Utah"	"49"	"2004"	"2004"	"Female"	"F"	120	1196749	10.0
	"Utah"	"49"	"2004"	"2004"	"Male"	"M"	238	1204831	19.8
	"Utah"	"49"	"2005"	"2005"	"Female"	"F"	197	1224741	16.1
	"Utah"	"49"	"2005"	"2005"	"Male"	"M"	241	1232978	19.5
	"Utah"	"49"	"2006"	"2006"	"Female"	"F"	178	1257991	14.1
	"Utah"	"49"	"2006"	"2006"	"Male"	"M"	266	1267516	21.0
	"Utah"	"49"	"2007"	"2007"	"Female"	"F"	211	1292672	16.3
	"Utah"	"49"	"2007"	"2007"	"Male"	"M"	300	1305074	23.0
	"Utah"	"49"	"2008"	"2008"	"Female"	"F"	188	1325631	14.2
	"Utah"	"49"	"2008"	"2008"	"Male"	"M"	280	1337398	20.9
	"Utah"	"49"	"2009"	"2009"	"Female"	"F"	201	1355509	14.8
	"Utah"	"49"	"2009"	"2009"	"Male"	"M"	277	1367912	20.2
	"Utah"	"49"	"2010"	"2010"	"Female"	"F"	179	1375568	13.0
	"Utah"	"49"	"2010"	"2010"	"Male"	"M"	254	1388317	18.3
	"Utah"	"49"	"2011"	"2011"	"Female"	"F"	230	1401715	16.4
	"Utah"	"49"	"2011"	"2011"	"Male"	"M"	274	1415507	19.4
	"Utah"	"49"	"2012"	"2012"	"Female"	"F"	247	1419427	17.4
	"Utah"	"49"	"2012"	"2012"	"Male"	"M"	354	1435860	24.7
	"Utah"	"49"	"2013"	"2013"	"Female"	"F"	243	1441891	16.9
	"Utah"	"49"	"2013"	"2013"	"Male"	"M"	351	1458981	24.1
	"Utah"	"49"	"2014"	"2014"	"Female"	"F"	258	1463152	17.6
	"Utah"	"49"	"2014"	"2014"	"Male"	"M"	345	1479750	23.3
	"Utah"	"49"	"2015"	"2015"	"Female"	"F"	297	1488819	19.9
	"Utah"	"49"	"2015"	"2015"	"Male"	"M"	349	1507100	23.2
	"Vermont"	"50"	"1999"	"1999"	"Female"	"F"	13	308398	Unreliable
	"Vermont"	"50"	"1999"	"1999"	"Male"	"M"	16	296285	Unreliable
	"Vermont"	"50"	"2000"	"2000"	"Female"	"F"	Suppressed	310490	Suppressed
	"Vermont"	"50"	"2000"	"2000"	"Male"	"M"	29	298337	9.7
	"Vermont"	"50"	"2001"	"2001"	"Female"	"F"	21	311779	6.7
	"Vermont"	"50"	"2001"	"2001"	"Male"	"M"	23	300444	7.7
	"Vermont"	"50"	"2002"	"2002"	"Female"	"F"	18	312959	Unreliable
	"Vermont"	"50"	"2002"	"2002"	"Male"	"M"	29	302483	9.6
	"Vermont"	"50"	"2003"	"2003"	"Female"	"F"	18	314206	Unreliable
	"Vermont"	"50"	"2003"	"2003"	"Male"	"M"	47	303652	15.5
	"Vermont"	"50"	"2004"	"2004"	"Female"	"F"	14	315080	Unreliable
	"Vermont"	"50"	"2004"	"2004"	"Male"	"M"	36	304840	11.8
	"Vermont"	"50"	"2005"	"2005"	"Female"	"F"	21	315422	6.7
	"Vermont"	"50"	"2005"	"2005"	"Male"	"M"	32	305793	10.5
	"Vermont"	"50"	"2006"	"2006"	"Female"	"F"	25	316290	7.9
	"Vermont"	"50"	"2006"	"2006"	"Male"	"M"	50	306602	16.3
	"Vermont"	"50"	"2007"	"2007"	"Female"	"F"	30	316538	9.5
	"Vermont"	"50"	"2007"	"2007"	"Male"	"M"	36	306943	11.7
	"Vermont"	"50"	"2008"	"2008"	"Female"	"F"	26	316722	8.2
	"Vermont"	"50"	"2008"	"2008"	"Male"	"M"	47	307429	15.3
	"Vermont"	"50"	"2009"	"2009"	"Female"	"F"	17	317128	Unreliable
	"Vermont"	"50"	"2009"	"2009"	"Male"	"M"	38	307689	12.4
	"Vermont"	"50"	"2010"	"2010"	"Female"	"F"	25	317535	7.9
	"Vermont"	"50"	"2010"	"2010"	"Male"	"M"	38	308206	12.3
	"Vermont"	"50"	"2011"	"2011"	"Female"	"F"	43	317581	13.5
	"Vermont"	"50"	"2011"	"2011"	"Male"	"M"	40	308850	13.0
	"Vermont"	"50"	"2012"	"2012"	"Female"	"F"	25	317233	7.9
	"Vermont"	"50"	"2012"	"2012"	"Male"	"M"	45	308778	14.6
	"Vermont"	"50"	"2013"	"2013"	"Female"	"F"	35	317442	11.0
	"Vermont"	"50"	"2013"	"2013"	"Male"	"M"	58	309188	18.8
	"Vermont"	"50"	"2014"	"2014"	"Female"	"F"	30	317713	9.4
	"Vermont"	"50"	"2014"	"2014"	"Male"	"M"	53	308849	17.2
	"Vermont"	"50"	"2015"	"2015"	"Female"	"F"	33	317516	10.4
	"Vermont"	"50"	"2015"	"2015"	"Male"	"M"	66	308526	21.4
	"Virginia"	"51"	"1999"	"1999"	"Female"	"F"	130	3569683	3.6
	"Virginia"	"51"	"1999"	"1999"	"Male"	"M"	236	3430491	6.9
	"Virginia"	"51"	"2000"	"2000"	"Female"	"F"	151	3606620	4.2
	"Virginia"	"51"	"2000"	"2000"	"Male"	"M"	260	3471895	7.5
	"Virginia"	"51"	"2001"	"2001"	"Female"	"F"	160	3665386	4.4
	"Virginia"	"51"	"2001"	"2001"	"Male"	"M"	299	3532976	8.5
	"Virginia"	"51"	"2002"	"2002"	"Female"	"F"	174	3713695	4.7
	"Virginia"	"51"	"2002"	"2002"	"Male"	"M"	335	3573178	9.4
	"Virginia"	"51"	"2003"	"2003"	"Female"	"F"	214	3757780	5.7
	"Virginia"	"51"	"2003"	"2003"	"Male"	"M"	333	3609197	9.2
	"Virginia"	"51"	"2004"	"2004"	"Female"	"F"	192	3814310	5.0
	"Virginia"	"51"	"2004"	"2004"	"Male"	"M"	366	3661265	10.0
	"Virginia"	"51"	"2005"	"2005"	"Female"	"F"	229	3863646	5.9
	"Virginia"	"51"	"2005"	"2005"	"Male"	"M"	352	3713459	9.5
	"Virginia"	"51"	"2006"	"2006"	"Female"	"F"	245	3908475	6.3
	"Virginia"	"51"	"2006"	"2006"	"Male"	"M"	384	3765250	10.2
	"Virginia"	"51"	"2007"	"2007"	"Female"	"F"	291	3947966	7.4
	"Virginia"	"51"	"2007"	"2007"	"Male"	"M"	409	3803034	10.8
	"Virginia"	"51"	"2008"	"2008"	"Female"	"F"	291	3988983	7.3
	"Virginia"	"51"	"2008"	"2008"	"Male"	"M"	427	3844513	11.1
	"Virginia"	"51"	"2009"	"2009"	"Female"	"F"	274	4037895	6.8
	"Virginia"	"51"	"2009"	"2009"	"Male"	"M"	411	3888042	10.6
	"Virginia"	"51"	"2010"	"2010"	"Female"	"F"	234	4075041	5.7
	"Virginia"	"51"	"2010"	"2010"	"Male"	"M"	324	3925983	8.3
	"Virginia"	"51"	"2011"	"2011"	"Female"	"F"	323	4120439	7.8
	"Virginia"	"51"	"2011"	"2011"	"Male"	"M"	475	3976165	11.9
	"Virginia"	"51"	"2012"	"2012"	"Female"	"F"	306	4164342	7.3
	"Virginia"	"51"	"2012"	"2012"	"Male"	"M"	427	4021525	10.6
	"Virginia"	"51"	"2013"	"2013"	"Female"	"F"	322	4198203	7.7
	"Virginia"	"51"	"2013"	"2013"	"Male"	"M"	532	4062202	13.1
	"Virginia"	"51"	"2014"	"2014"	"Female"	"F"	371	4231045	8.8
	"Virginia"	"51"	"2014"	"2014"	"Male"	"M"	609	4095244	14.9
	"Virginia"	"51"	"2015"	"2015"	"Female"	"F"	377	4258228	8.9
	"Virginia"	"51"	"2015"	"2015"	"Male"	"M"	662	4124765	16.0
	"Washington"	"53"	"1999"	"1999"	"Female"	"F"	190	2934901	6.5
	"Washington"	"53"	"1999"	"1999"	"Male"	"M"	365	2907663	12.6
	"Washington"	"53"	"2000"	"2000"	"Female"	"F"	191	2959821	6.5
	"Washington"	"53"	"2000"	"2000"	"Male"	"M"	365	2934300	12.4
	"Washington"	"53"	"2001"	"2001"	"Female"	"F"	182	3002080	6.1
	"Washington"	"53"	"2001"	"2001"	"Male"	"M"	317	2983642	10.6
	"Washington"	"53"	"2002"	"2002"	"Female"	"F"	262	3036742	8.6
	"Washington"	"53"	"2002"	"2002"	"Male"	"M"	381	3015607	12.6
	"Washington"	"53"	"2003"	"2003"	"Female"	"F"	268	3065739	8.7
	"Washington"	"53"	"2003"	"2003"	"Male"	"M"	428	3038376	14.1
	"Washington"	"53"	"2004"	"2004"	"Female"	"F"	317	3107815	10.2
	"Washington"	"53"	"2004"	"2004"	"Male"	"M"	494	3070830	16.1
	"Washington"	"53"	"2005"	"2005"	"Female"	"F"	326	3145396	10.4
	"Washington"	"53"	"2005"	"2005"	"Male"	"M"	524	3111909	16.8
	"Washington"	"53"	"2006"	"2006"	"Female"	"F"	381	3200695	11.9
	"Washington"	"53"	"2006"	"2006"	"Male"	"M"	516	3170058	16.3
	"Washington"	"53"	"2007"	"2007"	"Female"	"F"	399	3247800	12.3
	"Washington"	"53"	"2007"	"2007"	"Male"	"M"	563	3213787	17.5
	"Washington"	"53"	"2008"	"2008"	"Female"	"F"	421	3293162	12.8
	"Washington"	"53"	"2008"	"2008"	"Male"	"M"	590	3269069	18.0
	"Washington"	"53"	"2009"	"2009"	"Female"	"F"	431	3343920	12.9
	"Washington"	"53"	"2009"	"2009"	"Male"	"M"	556	3323506	16.7
	"Washington"	"53"	"2010"	"2010"	"Female"	"F"	391	3374833	11.6
	"Washington"	"53"	"2010"	"2010"	"Male"	"M"	525	3349707	15.7
	"Washington"	"53"	"2011"	"2011"	"Female"	"F"	432	3420356	12.6
	"Washington"	"53"	"2011"	"2011"	"Male"	"M"	565	3409682	16.6
	"Washington"	"53"	"2012"	"2012"	"Female"	"F"	398	3455462	11.5
	"Washington"	"53"	"2012"	"2012"	"Male"	"M"	587	3441550	17.1
	"Washington"	"53"	"2013"	"2013"	"Female"	"F"	421	3488736	12.1
	"Washington"	"53"	"2013"	"2013"	"Male"	"M"	548	3482670	15.7
	"Washington"	"53"	"2014"	"2014"	"Female"	"F"	402	3531595	11.4
	"Washington"	"53"	"2014"	"2014"	"Male"	"M"	577	3529935	16.3
	"Washington"	"53"	"2015"	"2015"	"Female"	"F"	430	3585353	12.0
	"Washington"	"53"	"2015"	"2015"	"Male"	"M"	664	3584998	18.5
	"West Virginia"	"54"	"1999"	"1999"	"Female"	"F"	25	931809	2.7
	"West Virginia"	"54"	"1999"	"1999"	"Male"	"M"	50	879990	5.7
	"West Virginia"	"54"	"2000"	"2000"	"Female"	"F"	45	929174	4.8
	"West Virginia"	"54"	"2000"	"2000"	"Male"	"M"	68	879170	7.7
	"West Virginia"	"54"	"2001"	"2001"	"Female"	"F"	77	923643	8.3
	"West Virginia"	"54"	"2001"	"2001"	"Male"	"M"	129	877838	14.7
	"West Virginia"	"54"	"2002"	"2002"	"Female"	"F"	66	923841	7.1
	"West Virginia"	"54"	"2002"	"2002"	"Male"	"M"	163	881573	18.5
	"West Virginia"	"54"	"2003"	"2003"	"Female"	"F"	82	925835	8.9
	"West Virginia"	"54"	"2003"	"2003"	"Male"	"M"	180	886460	20.3
	"West Virginia"	"54"	"2004"	"2004"	"Female"	"F"	123	927027	13.3
	"West Virginia"	"54"	"2004"	"2004"	"Male"	"M"	210	889411	23.6
	"West Virginia"	"54"	"2005"	"2005"	"Female"	"F"	57	927690	6.1
	"West Virginia"	"54"	"2005"	"2005"	"Male"	"M"	127	892802	14.2
	"West Virginia"	"54"	"2006"	"2006"	"Female"	"F"	143	930605	15.4
	"West Virginia"	"54"	"2006"	"2006"	"Male"	"M"	219	897307	24.4
	"West Virginia"	"54"	"2007"	"2007"	"Female"	"F"	143	932683	15.3
	"West Virginia"	"54"	"2007"	"2007"	"Male"	"M"	254	901369	28.2
	"West Virginia"	"54"	"2008"	"2008"	"Female"	"F"	169	934911	18.1
	"West Virginia"	"54"	"2008"	"2008"	"Male"	"M"	290	905399	32.0
	"West Virginia"	"54"	"2009"	"2009"	"Female"	"F"	83	937434	8.9
	"West Virginia"	"54"	"2009"	"2009"	"Male"	"M"	143	910341	15.7
	"West Virginia"	"54"	"2010"	"2010"	"Female"	"F"	207	939408	22.0
	"West Virginia"	"54"	"2010"	"2010"	"Male"	"M"	305	913586	33.4
	"West Virginia"	"54"	"2011"	"2011"	"Female"	"F"	236	940283	25.1
	"West Virginia"	"54"	"2011"	"2011"	"Male"	"M"	399	915081	43.6
	"West Virginia"	"54"	"2012"	"2012"	"Female"	"F"	226	940008	24.0
	"West Virginia"	"54"	"2012"	"2012"	"Male"	"M"	332	915405	36.3
	"West Virginia"	"54"	"2013"	"2013"	"Female"	"F"	208	938728	22.2
	"West Virginia"	"54"	"2013"	"2013"	"Male"	"M"	362	915576	39.5
	"West Virginia"	"54"	"2014"	"2014"	"Female"	"F"	229	936411	24.5
	"West Virginia"	"54"	"2014"	"2014"	"Male"	"M"	398	913915	43.5
	"West Virginia"	"54"	"2015"	"2015"	"Female"	"F"	289	933068	31.0
	"West Virginia"	"54"	"2015"	"2015"	"Male"	"M"	436	911060	47.9
	"Wisconsin"	"55"	"1999"	"1999"	"Female"	"F"	89	2701525	3.3
	"Wisconsin"	"55"	"1999"	"1999"	"Male"	"M"	123	2631141	4.7
	"Wisconsin"	"55"	"2000"	"2000"	"Female"	"F"	91	2714634	3.4
	"Wisconsin"	"55"	"2000"	"2000"	"Male"	"M"	157	2649041	5.9
	"Wisconsin"	"55"	"2001"	"2001"	"Female"	"F"	114	2733647	4.2
	"Wisconsin"	"55"	"2001"	"2001"	"Male"	"M"	155	2673188	5.8
	"Wisconsin"	"55"	"2002"	"2002"	"Female"	"F"	137	2751697	5.0
	"Wisconsin"	"55"	"2002"	"2002"	"Male"	"M"	203	2693465	7.5
	"Wisconsin"	"55"	"2003"	"2003"	"Female"	"F"	136	2766901	4.9
	"Wisconsin"	"55"	"2003"	"2003"	"Male"	"M"	247	2712302	9.1
	"Wisconsin"	"55"	"2004"	"2004"	"Female"	"F"	184	2782678	6.6
	"Wisconsin"	"55"	"2004"	"2004"	"Male"	"M"	253	2731348	9.3
	"Wisconsin"	"55"	"2005"	"2005"	"Female"	"F"	211	2797061	7.5
	"Wisconsin"	"55"	"2005"	"2005"	"Male"	"M"	307	2749105	11.2
	"Wisconsin"	"55"	"2006"	"2006"	"Female"	"F"	222	2812276	7.9
	"Wisconsin"	"55"	"2006"	"2006"	"Male"	"M"	371	2765379	13.4
	"Wisconsin"	"55"	"2007"	"2007"	"Female"	"F"	231	2827782	8.2
	"Wisconsin"	"55"	"2007"	"2007"	"Male"	"M"	391	2782993	14.0
	"Wisconsin"	"55"	"2008"	"2008"	"Female"	"F"	237	2842268	8.3
